,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
511048,550757706,2019,LIVING A I D S MEMORIAL GARDEN INC,LIVING A I D S MEMORIAL GARDEN INC,WV,712120.0,A84
511054,550758075,2013,ROFAYKI INC,ROFAYKI INC,WV,712110.0,A52
511060,550758972,2019,THE HOWARD AIRCRAFT FOUNDATION,THE HOWARD AIRCRAFT FOUNDATION,DE,712120.0,A80
511064,550759392,2019,BROOKE HANCOCK VETERANS MEMORIAL INC,BROOKE HANCOCK VETERANS MEMORIAL INC,WV,712120.0,A80
511094,550763700,2018,AURORA AREA HISTORICAL SOCIETY INC,AURORA AREA HISTORICAL SOCIETY INC,WV,712120.0,A82
511101,550764162,2019,GREENBOTTOM SOCIETY INC,GREENBOTTOM SOCIETY INC,WV,712120.0,A80
511124,550766444,2019,CAPE COALWOOD RESTORATION ASSOCIATION LTD,CAPE COALWOOD RESTORATION ASSOCIATION LTD,WV,712120.0,A82
511139,550768151,2019,THOSE WHO SERVED WAR MUSEUM INC,THOSE WHO SERVED WAR MUSEUM INC,WV,712110.0,A54
511140,550768167,2018,WEST VIRGINIA AVIATION MUSEUM FOUNDATION,WEST VIRGINIA AVIATION MUSEUM FOUNDATION,WV,712110.0,A50
511143,550768651,2016,CLAY MEMORIAL PARK FOUNDATION INC,CLAY MEMORIAL PARK FOUNDATION INC,WV,712110.0,A50
511187,550772196,2018,BRUCETON - BRANDONVILLE AREA HISTORICAL SOCIETY INC,BRUCETON - BRANDONVILLE AREA HISTORICAL SOCIETY INC,WV,712120.0,A82
511191,550772550,2019,NORTHERN APPALACHIAN COAL MINING HERITAGE ASSOCIATION INC,NORTHERN APPALACHIAN COAL MINING HERITAGE ASSOCIATION INC,WV,712120.0,A80
511214,550775253,2019,MINERAL COUNTY HISTORIAL FOUNDATION,MINERAL COUNTY HISTORICAL FOUNDATION INC,WV,712120.0,A80
511222,550776367,2018,WILLIAMSON AREA RAILROAD MUSEUM INCORPORATED,WILLIAMSON AREA RAILROAD MUSEUM INCORPORATED,WV,712110.0,A50
511223,550776460,2019,SAINT ALBANS CHESAPEAKE AND OHIO MODELERS CLUB INC,SAINT ALBANS CHESAPEAKE AND OHIO MODELERS CLUB INC,WV,712110.0,A54
511240,550777537,2018,SIKH HERITAGE FOUNDATION INC,SIKH HERITAGE FOUNDATION INC,CA,712120.0,A82
511249,550778057,2019,BUNKER HILL TRAIN CLUB,BUNKER HILL TRAIN CLUB,WV,712120.0,A80
511252,550778799,2019,C H S PRESERVATION INC,C H S PRESERVATION INC,WV,712120.0,A82
511267,550780612,2019,WEST VIRGINIA MASTER GARDENER ASSOCIATION,WEST VIRGINIA MASTER GARDENER ASSOCIATION,WV,712130.0,C40
511279,550781389,2018,FRIENDS OF THE LEWIS HOUSE INC,FRIENDS OF THE LEWIS HOUSE INC,WV,712110.0,A54
511281,550782644,2019,MORGAN COUNTY OBSERVATORY FOUNDATION INC,MORGAN COUNTY OBSERVATORY FOUNDATION INC,WV,712110.0,A50
511283,550782805,2019,FRIENDS OF BULLTOWN INC,FRIENDS OF BULLTOWN INC,WV,712120.0,A84
511291,550783223,2019,OAKLAND HALL PRESERVATION SOCIETY INC,OAKLAND HALL PRESERVATION SOCIETY INC,WV,712120.0,A82
511314,550784520,2019,DAUGHTERS OF THE NILE,DAUGHTERS OF THE NILE,WV,712120.0,A80
511393,550796514,2017,PA HOLOCAUST EDUCATION TASK FORCE,PA HOLOCAUST EDUCATION TASK FORCE,PA,712120.0,A80
511472,550808153,2019,RANGER HERITAGE FOUNDATION,RANGER HERITAGE FOUNDATION,NM,712120.0,A82
511491,550811223,2013,FOR THE LOVE OF MERCY INC,FOR THE LOVE OF MERCY INC,VA,712120.0,A80
511496,550811753,2019,4TH NH AND 7TH SC INFANTRY INC,4TH NH AND 7TH SC INFANTRY INC,SC,712120.0,A84
511512,550814558,2018,RICHLAND RESTORATION LEAGUE INC,RICHLAND RESTORATION LEAGUE INC,GA,712110.0,A52
511539,550819611,2010,ALASKA MINING HALL OF FAME FOUNDATION,ALASKA MINING HALL OF FAME FOUNDATION,AK,712110.0,A50
511554,550822124,2018,NATIONAL COLLABORATIVE FOR WOMENS HISTORY SITES INC,NATIONAL COLLABORATIVE FOR WOMENS HISTORY SITES INC,IL,712120.0,A80
511574,550826811,2009,FRIENDS OF HISTORICAL HAMTRAMCK,FRIENDS OF HISTORICAL HAMTRAMCK,MI,712120.0,A80
511630,550837426,2019,SHIPPENSBURG ARTS PROGRAMMING AND EDUCATION INC,SHIPPENSBURG ARTS PROGRAMMING AND EDUCATION INC,PA,712110.0,A51
511718,550852434,2017,GOODENOUGH FARMSTEAD TRUST INC,GOODENOUGH FARMSTEAD TRUST INC,VT,712120.0,A80
511730,550853870,2010,BUILDING PRESERVATION FOUNDATION,THE ALIBI PRESERVATION FOUNDATION,DC,712120.0,A82
511748,550856690,2019,AMERICAN ASSOCIATION OF THE FRIENDS OF KOSCIUSZKO AT WEST POINT INC,AMERICAN ASSOCIATION OF THE FRIENDS OF KOSCIUSZKO AT WEST POINT INC,NH,712110.0,A54
511752,550857084,2019,HISTORIC CHINATOWN GATE FOUNDATION,HISTORIC CHINATOWN GATE FOUNDATION,WA,712120.0,A82
511760,550859132,2019,RICHMOND COUNTY MUSEUM,RICHMOND COUNTY MUSEUM,VA,712110.0,A50
511762,550859445,2018,CAROLINA GOLD RICE FOUNDATION,CAROLINA GOLD RICE FOUNDATION,SC,712120.0,A80
511790,550863625,2016,FRIENDS OF THE SLAVE QUARTERS OF LOUDOUN COUNTY INC,FRIENDS OF THE SLAVE QUARTERS OF LOUDOUN COUNTY INC,VA,712120.0,A80
511812,550865848,2019,CENTER FOR AFRICAN AMERICAN GENEALOGICAL RESEARCH INC,CENTER FOR AFRICAN AMERICAN GENEALOGICAL RESEARCH INC,VA,712120.0,A80
511829,550868267,2019,HISTORICAL SOCIETY OF PENNEY FARMS INC,HISTORICAL SOCIETY OF PENNEY FARMS INC,FL,712120.0,A82
511842,550869290,2019,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,GA,712120.0,A82
511884,550877205,2019,JUBILEE GARDENS INC,JUBILEE GARDENS INC,OH,712130.0,C41
511955,550884532,2019,WEST NASSAU HISTORICAL SOCIETY INC,WEST NASSAU HISTORICAL SOCIETY INC,FL,712120.0,A82
511997,550889731,2019,SPINDLE CITY HISTORICAL SOCIETY,SPINDLE CITY HISTORICAL SOCIETY,NY,712120.0,A82
512015,550892773,2019,JANESVILLE PATRIOTIC SOCIETY,JANESVILLE PATRIOTIC SOCIETY,WI,712120.0,A82
512061,550898870,2017,THE TEXAS BLUES MUSEUM INC,TEXAS BLUES MUSEUM INC,TX,712110.0,A50
512081,550901004,2019,MEREDITH HISTORICAL SOCIETY,MEREDITH HISTORICAL SOCIETY,NY,712120.0,A82
512088,550901199,2018,MUSIC MUSEUM OF NEW ENGLAND,MUSIC MUSEUM OF NEW ENGLAND,MA,712110.0,A50
512158,550911648,2019,SOCIETY FOR THE PRESERVATION OF HISTORICAL STRUCTURES,SOCIETY FOR THE PRESERVATION OF HISTORICAL STRUCTURES,MT,712120.0,A80
512162,550912590,2012,CALDWELL HERITAGE MUSEUM INC,CALDWELL HERITAGE MUSEUM INC,NC,712110.0,A50
512201,550917454,2018,CRYSTAL RIVER HERITAGE ASSOCIATION,CRYSTAL RIVER HERITAGE ASSOCIATION,CO,712120.0,A80
512212,552696550,2019,SEMINOLE COUNTY HISTORICAL SOCIETY INC,SEMINOLE COUNTY HISTORICAL SOCIETY INC,FL,712120.0,A82
512241,556018155,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512258,556019476,2019,LAWNWOOD CEMETERY PERPETUAL CARE ASSOCIATION INC,LAWNWOOD CEMETERY PERPETUAL CARE ASSOCIATION INC,WV,712120.0,A80
512261,556019517,2013,NATIONAL SOCIETY OF DAUGHTERS OF AMERICAN REVOLUTION,NATIONAL SOCIETY OF DAUGHTERS OF AMERICAN REVOLUTION,WV,712120.0,A80
512263,556019553,2019,NATIONAL SOCIETY OF COLONIAL DAMES OF AMERICA,NATIONAL SOCIETY OF COLONIAL DAMES OF AMERICA,WV,712120.0,A82
512269,556020119,2018,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512273,556020222,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512284,556020811,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512287,556021398,2019,NATIONAL SOCIETY OF THE DAUGHTER,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512288,556021413,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512291,556021547,2019,PINE HILL MEMORIAL ASSOCIATION,PINE HILL MEMORIAL ASSOCIATION,WV,712120.0,A80
512315,556023548,2019,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN COLONISTS,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN COLONISTS,WV,712120.0,A80
512316,556023549,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512328,556023701,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512329,556023703,2017,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512330,556023707,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512331,556023708,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512356,556023989,2019,UPSHUR COUNTY HISTORICAL SOCIETY,UPSHUR COUNTY HISTORICAL SOCIETY,WV,712120.0,A82
512378,556024173,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512388,556024540,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512414,556025345,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512431,556026236,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512441,556028029,2019,CAPTAIN JAMES ALLEN CHAPTER NSDAR,CAPTAIN JAMES ALLEN CHAPTER NSDAR,WV,712120.0,A80
512445,556028112,2019,FAYETTE COUNTY HISTORICAL SOCIETY,FAYETTE COUNTY HISTORICAL SOCIETY,WV,712120.0,A82
512447,556028139,2019,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN REVOLUTION BUFORD CHAPTER,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN REVOLUTION BUFORD CHAPTER,WV,712120.0,A80
512464,556028444,2019,DAUGHTERS OF AMERICAN PIONEERS CENTENNIAL CHAPTER,DAUGHTERS OF AMERICAN PIONEERS CENTENNIAL CHAPTER,WV,712120.0,A84
512572,556029696,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512573,556029698,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512619,556036964,2019,UNITED DAUGHTERS OF CONFEDERACY,UNITED DAUGHTERS OF CONFEDERACY,WV,712120.0,A80
512620,556036966,2019,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,VA,712120.0,A80
512621,556036976,2019,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,WV,712120.0,A80
512622,556036977,2019,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,WV,712120.0,A80
512623,556036980,2019,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,WV,712120.0,A80
512702,556039225,2019,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,OH,712120.0,A82
512712,556059953,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
512737,560175103,2019,NASH COUNTY HISTORICAL ASSOCIATION,NASH COUNTY HISTORICAL ASSOCIATION,NC,712120.0,A80
512837,560707660,2019,HOWARD MEMORIAL CHRISTIAN EDUCATION FUND INC,HOWARD MEMORIAL CHRISTIAN EDUCATION FUND INC,VA,712120.0,A80
512925,560989729,2007,HISTORIC CARSON HOUSE,HISTORIC CARSON HOUSE,NC,712120.0,A80
512963,561117299,2019,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,NC,712120.0,A80
512988,561132125,2019,HISTORIC VALDESE FOUNDATION INC,HISTORIC VALDESE FOUNDATION INC,NC,712120.0,A80
512997,561138048,2019,WARREN COUNTY HISTORICAL COMMISSION,WARREN COUNTY HISTORICAL COMMISSION,NC,712120.0,A80
513014,561150451,2019,CASWELL COUNTY HISTORICAL ASSOCIATION INC,CASWELL COUNTY HISTORICAL ASSOCIATION INC,NC,712120.0,A80
513017,561151471,2019,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,NC,712120.0,A80
513020,561152223,2018,ONSLOW COUNTY MUSEUM FOUNDATION INC,ONSLOW COUNTY MUSEUM FOUNDATION INC,NC,712110.0,A50
513024,561152827,2019,NORTH CAROLINA FRIENDS HISTORICAL SOCIETY INC,NORTH CAROLINA FRIENDS HISTORICAL SOCIETY INC,NC,712120.0,A82
513031,561155983,2019,FRANKLIN COUNTY HISTORICAL SOCIETY INC,FRANKLIN COUNTY HISTORICAL SOCIETY INC,NC,712120.0,A82
513039,561161180,2019,JOHNSTON COUNTY GENEALOGICAL SOCIETY INC,JOHNSTON COUNTY GENEALOGICAL SOCIETY INC,NC,712120.0,A80
513040,561161187,2019,NATIONAL SOCIETY SONS & DAUGHTERS OF THE PILGRIMS,NATIONAL SOCIETY SONS & DAUGHTERS OF THE PILGRIMS,NC,712120.0,A80
513049,561162643,2007,NATIONAL RAILROAD MUSEUM HALL OF FAME INC,NATIONAL RAILROAD MUSEUM & HALL OF FAME INC,NC,712110.0,A50
513064,561177306,2019,WATAUGA COUNTY HISTORICAL SOCIETY,WATAUGA COUNTY HISTORICAL SOCIETY,NC,712120.0,A82
513084,561189780,2019,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,NC,712120.0,A80
513110,561209537,2019,SAMUEL SPENCER CHAPTER NATIONAL RAILWAY HISTORICAL SOCIETY,SAMUEL SPENCER CHAPTER NATIONAL RAILWAY HISTORICAL SOCIETY,NC,712110.0,A54
513115,561213292,2019,CHADBOURN MEMORIAL ASSOCIATION,CHADBOURN MEMORIAL ASSOCIATION,NC,712120.0,A80
513137,561225592,2019,GUILFORD COUNTY GENEALOGICAL SOCIETY,GUILFORD COUNTY GENEALOGICAL SOCIETY,NC,712120.0,A80
513139,561228892,2019,HYDE COUNTY HISTORICAL & GENEALOGICAL SOCIETY,HYDE COUNTY HISTORICAL & GENEALOGICAL SOCIETY,NC,712120.0,A80
513164,561248369,2019,ALEXANDER CHAPTER NATIONAL RAILWAY HISTORICAL SOCIETY INC,ALEXANDER CHAPTER NATIONAL RAILWAY HISTORICAL SOCIETY INC,NC,712110.0,A54
513167,561250329,2007,MARTIN COUNTY HISTORICAL SOCIETY INC,MARTIN COUNTY HISTORICAL SOCIETY INC,NC,712120.0,A82
513213,561276631,2019,OLD BUNCOMBE COUNTY GENEALOGICAL SOCIETY INC,OLD BUNCOMBE COUNTY GENEALOGICAL SOCIETY INC,NC,712120.0,A80
513221,561280543,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513228,561284204,2017,HISTORICAL KEYBOARD SOCIETY OF NORTH AMERICA INCORPORATED,HISTORICAL KEYBOARD SOCIETY OF NORTH AMERICA INCORPORATED,IA,712120.0,A80
513251,561292656,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513274,561305573,2019,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN COLONISTS,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN COLONISTS,NC,712120.0,A80
513296,561316245,2019,ALLEGHANY HISTORICAL GENEALOGICAL SOCIETY INC,ALLEGHANY HISTORICAL GENEALOGICAL SOCIETY INC,NC,712120.0,A80
513306,561319630,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513307,561319879,2018,MECKLENBURG N C GENEALOGICAL SOCIETY INC,MECKLENBURG N C GENEALOGICAL SOCIETY INC,NC,712120.0,A80
513311,561321800,2019,DAUGHTERS OF THE AMERICAN COLONISTS,DAUGHTERS OF THE AMERICAN COLONISTS,NC,712120.0,A80
513385,561351454,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513455,561380024,2018,ASHE COUNTY HISTORICAL SOCIETY INC C/O PAT PRIVETTE,ASHE COUNTY HISTORICAL SOCIETY INC C/O PAT PRIVETTE,NC,712120.0,A82
513457,561380266,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513458,561380485,2018,HISTORIC SHELBY FOUNDATION INC,HISTORIC SHELBY FOUNDATION INC,NC,712120.0,A82
513478,561385371,2019,HARRELLSVILLE HISTORICAL ASSOCIATION,HARRELLSVILLE HISTORICAL ASSOCIATION,NC,712120.0,A82
513480,561385588,2019,BETHANIA HISTORICAL ASSOCIATION INCORPORATED,BETHANIA HISTORICAL ASSOCIATION INCORPORATED,NC,712120.0,A82
513485,561386421,2019,HENDERSON COUNTY GENEALOGICAL & HISTORICAL SOCIETY INC,HENDERSON COUNTY GENEALOGICAL & HISTORICAL SOCIETY INC,NC,712120.0,A82
513520,561389473,2018,THE CHADBOURN REVITALIZATION CORPORATION,THE CHADBOURN REVITALIZATION CORPORATION,NC,712110.0,A50
513526,561390750,2018,THE EDEN PRESERVATION SOCIETY INC,THE EDEN PRESERVATION SOCIETY INC,NC,712120.0,A82
513546,561392575,2018,WAKE COUNTY GENEALOGICAL SOCIETY INC,WAKE COUNTY GENEALOGICAL SOCIETY INC,NC,712120.0,A80
513588,561400088,2019,UNION COUNTY HISTORICAL SOCIETY INC,UNION COUNTY HISTORICAL SOCIETY INC,NC,712120.0,A82
513589,561400186,2019,PITT COUNTY HISTORICAL SOCIETY INC,PITT COUNTY HISTORICAL SOCIETY INC,NC,712120.0,A82
513599,561404176,2019,WENDELL HISTORICAL SOCIETY,WENDELL HISTORICAL SOCIETY,NC,712120.0,A82
513610,561406933,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513679,561424775,2019,MOORE COUNTY GENEALOGICAL SOCIETY INC,MOORE COUNTY GENEALOGICAL SOCIETY INC,NC,712120.0,A80
513747,561447789,2018,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,NC,712120.0,A80
513750,561451532,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513753,561452885,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
513773,561458985,2012,BLOUNT BRIDGERS HOUSE FOUNDATION INC,BLOUNT-BRIDGERS HOUSE HOBSON PITTMAN MEMORIAL GALLERY FNDN INC,NC,712110.0,A51
513785,561464460,2018,BEAUFORT COUNTY GENEALOGICAL SOCIETY,BEAUFORT COUNTY GENEALOGICAL SOCIETY,NC,712120.0,A80
513827,561483117,2018,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,NC,712120.0,A80
513848,561487455,2018,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,NC,712120.0,A80
513867,561493814,2019,SOCIETY OF INTERPRETIVE HISTORIANS INC,SOCIETY OF INTERPRETIVE HISTORIANS INC,NC,712120.0,A80
513890,561505598,2016,THE NORTH CAROLINA INDIAN CULTURAL CENTER INC,THE NORTH CAROLINA INDIAN CULTURAL CENTER INC,NC,712110.0,A56
513893,561506080,2019,VALLEYTOWN CULTURAL ARTS AND HISTORICAL SOCIETY,VALLEYTOWN CULTURAL ARTS AND HISTORICAL SOCIETY INC,NC,712120.0,A82
513922,561523670,2019,TOWN OF CATAWBA HISTORICAL ASSOCIATION INC,TOWN OF CATAWBA HISTORICAL ASSOCIATION INC,NC,712120.0,A82
513974,561538590,2019,KERNERSVILLE HISTORICAL PRESERVATION SOCIETY INC,KERNERSVILLE HISTORICAL PRESERVATION SOCIETY INC,NC,712120.0,A82
514030,561566584,2019,FORT BRANCH BATTLEGROUND ASSOCIATION INCORPORATED,FORT BRANCH BATTLEGROUND ASSOCIATION INCORPORATED,NC,712120.0,A80
514043,561570914,2019,KANNAPOLIS HISTORY ASSOCIATES,KANNAPOLIS HISTORY ASSOCIATES,NC,712120.0,A80
514053,561574046,2019,KIAI INC,KIAI INC,NC,712110.0,A50
514060,561576017,2019,GASTON LINCOLN GENEALOGICAL SOCIETY,GASTON LINCOLN GENEALOGICAL SOCIETY,NC,712120.0,A80
514061,561576265,2016,PRESERVATION OF THE GRAINGER COMPLEX INC,PRESERVATION OF THE GRAINGER COMPLEX INC,NC,712120.0,A82
514075,561580405,2019,NORTH RANDOLPH HISTORICAL SOCIETY INC,NORTH RANDOLPH HISTORICAL SOCIETY INC,NC,712120.0,A82
514107,561592727,2018,THE CHERRYVILLE HISTORICAL ASSOCIATION INC,THE CHERRYVILLE HISTORICAL ASSOCIATION INC,NC,712120.0,A82
514151,561608800,2018,THE GENEALOGICAL SOCIETY OF ROWAN COUNTY,THE GENEALOGICAL SOCIETY OF ROWAN COUNTY,NC,712120.0,A80
514184,561619825,2019,RESIDENTS OF HISTORIC CONCORD INC,RESIDENTS OF HISTORIC CONCORD INC,NC,712120.0,A80
514208,561626736,2019,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NC,712120.0,A82
514221,561629799,2019,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF NC,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF NC,NC,712120.0,A80
514237,561632671,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
514258,561639620,2019,Wilkes Genealogical Society,WILKES GENEALOGICAL SOCIETY,NC,712120.0,A80
514283,561646945,2018,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,NC,712120.0,A80
514302,561651953,2018,HISTORICAL SOCIETY OF HAYWOOD CTY,HISTORICAL SOCIETY OF HAYWOOD CTY,NC,712120.0,A82
514308,561654210,2016,HISTORICAL SOCIETY OF SOUTH ROWAN INC,HISTORICAL SOCIETY OF SOUTH ROWAN INC,NC,712120.0,A82
514318,561658168,2017,CYPRUS MUSEUM INC,CYPRUS MUSEUM INC,NC,712110.0,A50
514331,561664998,2013,NORTH CAROLINA A & T SPORTS HALL OF FAMERS EDUCATIONAL FOUNDATION INC,NORTH CAROLINA A & T SPORTS HALL OF FAMERS EDUCATIONAL FOUNDATION INC,NC,712110.0,A50
514362,561672518,2018,DURHAM-ORANGE GENEALOGICAL SOCIETY C/O MILDRED C GOSS,DURHAM-ORANGE GENEALOGICAL SOCIETY C/O MILDRED C GOSS,NC,712120.0,A80
514377,561676951,2018,CLEMMONS HISTORICAL SOCIETY,CLEMMONS HISTORICAL SOCIETY,NC,712120.0,A82
514578,561702067,2019,NORTH CAROLINA MARITIME HISTORY COUNCIL,NORTH CAROLINA MARITIME HISTORY COUNCIL,NC,712120.0,A80
514583,561704571,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
514606,561713005,2019,AMERICAN ASSOCIATION OF ZOO KEEPERS,AMERICAN ASSOCIATION OF ZOO KEEPERS,NC,712130.0,D50
514619,561715075,2018,SCOTLAND COUNTY GENEALOGICAL SOCIETY,SCOTLAND COUNTY GENEALOGICAL SOCIETY,NC,712120.0,A80
514634,561717503,2019,COOLEEMEE HISTORICAL ASSOCIATION,COOLEEMEE HISTORICAL ASSOCIATION,NC,712110.0,A54
514639,561718036,2019,JACOB HOLT HOUSE FOUNDATION INC,JACOB HOLT HOUSE FOUNDATION INC,NC,712120.0,A82
514641,561718901,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NC,712120.0,A80
514667,561727540,2019,JAMES CITY HISTORICAL SOCIETY,JAMES CITY HISTORICAL SOCIETY,NC,712120.0,A82
